estimate,std.error,statistic,p.value,Group
0.012640642184406007,0.008536402458085483,1.4807926695669185,0.13866183051539835,Unadjusted
0.010445468068960656,0.008620067671730826,1.2117617247038743,0.22560360369722993,Adjusted Model 2
0.011783153400851351,0.008732540854232007,1.3493384797783043,0.1772282712660522,Adjusted Model 3
0.028552803844742458,0.00962704298827358,2.965895538175304,0.0030180298077382406,Adjusted Model 4
0.01944381600728734,0.012697215131976245,1.5313449291979528,0.12568416693045933,Adjusted Model 5
