Mouse ID,CSA,Color,Diet,Treatment
3048,1160.95,Medium,NCD,Dex
3048,1765.496,Medium,NCD,Dex
3048,831.818,Medium,NCD,Dex
3048,1333.058,Medium,NCD,Dex
3048,775.62,Dark,NCD,Dex
3048,652.479,Dark,NCD,Dex
3048,683.884,Dark,NCD,Dex
3048,1146.488,Dark,NCD,Dex
3048,1122.314,Dark,NCD,Dex
3048,794.628,Dark,NCD,Dex
3048,940.702,Dark,NCD,Dex
3048,475.62,Dark,NCD,Dex
3048,914.05,Dark,NCD,Dex
3048,999.174,Dark,NCD,Dex
3048,855.785,Dark,NCD,Dex
3048,1551.446,Dark,NCD,Dex
3048,1331.405,Dark,NCD,Dex
3048,1872.107,Dark,NCD,Dex
3048,1592.355,Dark,NCD,Dex
3048,2216.322,Dark,NCD,Dex
3048,2249.174,Dark,NCD,Dex
3057,3010.124,Light,NCD,Dex
3057,3083.678,Light,NCD,Dex
3057,3108.264,Light,NCD,Dex
3057,2644.628,Light,NCD,Dex
3057,2865.289,Light,NCD,Dex
3057,1865.496,Light,NCD,Dex
3057,2644.008,Light,NCD,Dex
3057,3142.975,Light,NCD,Dex
3057,2836.983,Light,NCD,Dex
3057,2018.802,Light,NCD,Dex
3057,1797.727,Light,NCD,Dex
3057,1550.826,Light,NCD,Dex
3057,2261.983,Light,NCD,Dex
3057,2492.769,Light,NCD,Dex
3057,2426.653,Light,NCD,Dex
3057,2292.975,Light,NCD,Dex
3057,1808.678,Light,NCD,Dex
3057,2107.438,Light,NCD,Dex
3057,2694.421,Light,NCD,Dex
3057,1926.24,Light,NCD,Dex
3057,2679.752,Light,NCD,Dex
3057,2862.397,Light,NCD,Dex
3057,2833.264,Light,NCD,Dex
3057,2475.413,Light,NCD,Dex
3057,2929.339,Light,NCD,Dex
3057,3470.455,Light,NCD,Dex
3057,4167.769,Light,NCD,Dex
3057,3350.62,Light,NCD,Dex
3057,3350.62,Light,NCD,Dex
3057,2287.603,Light,NCD,Dex
3057,2780.165,Light,NCD,Dex
3057,2964.463,Light,NCD,Dex
3057,3472.521,Light,NCD,Dex
3057,3323.76,Light,NCD,Dex
3057,3220.868,Light,NCD,Dex
3057,3398.14,Light,NCD,Dex
3057,2766.529,Light,NCD,Dex
3057,3482.645,Light,NCD,Dex
3057,3411.777,Light,NCD,Dex
3057,2789.256,Light,NCD,Dex
3057,3602.686,Light,NCD,Dex
3057,3656.612,Light,NCD,Dex
3057,3713.636,Light,NCD,Dex
3057,3539.876,Light,NCD,Dex
3057,2847.314,Light,NCD,Dex
3057,2059.091,Light,NCD,Dex
3057,2791.942,Light,NCD,Dex
3057,3146.281,Light,NCD,Dex
3057,3803.512,Light,NCD,Dex
3057,1226.86,Medium,NCD,Dex
3057,1520.248,Medium,NCD,Dex
3057,833.058,Medium,NCD,Dex
3057,1298.14,Medium,NCD,Dex
3057,841.736,Medium,NCD,Dex
3057,1670.661,Medium,NCD,Dex
3057,1333.884,Medium,NCD,Dex
3057,1992.149,Medium,NCD,Dex
3057,1335.744,Medium,NCD,Dex
3057,1460.744,Medium,NCD,Dex
3057,1334.711,Medium,NCD,Dex
3057,1581.405,Medium,NCD,Dex
3057,1290.083,Medium,NCD,Dex
3057,1097.521,Medium,NCD,Dex
3057,1059.711,Medium,NCD,Dex
3057,1757.025,Medium,NCD,Dex
3057,1646.694,Medium,NCD,Dex
3057,1744.008,Medium,NCD,Dex
3057,1584.917,Medium,NCD,Dex
3057,1574.587,Medium,NCD,Dex
3057,1931.612,Medium,NCD,Dex
3057,1565.909,Medium,NCD,Dex
3057,1711.364,Medium,NCD,Dex
3057,1659.917,Medium,NCD,Dex
3057,1683.264,Medium,NCD,Dex
3057,1385.331,Medium,NCD,Dex
3057,1159.504,Medium,NCD,Dex
3057,1110.124,Medium,NCD,Dex
3057,1270.868,Medium,NCD,Dex
3057,1505.579,Medium,NCD,Dex
3057,1098.554,Medium,NCD,Dex
3057,1443.802,Medium,NCD,Dex
3057,1305.785,Medium,NCD,Dex
3057,1845.868,Medium,NCD,Dex
3057,1563.43,Medium,NCD,Dex
3057,1396.901,Medium,NCD,Dex
3057,1789.05,Medium,NCD,Dex
3057,1399.174,Medium,NCD,Dex
3057,1727.479,Medium,NCD,Dex
3057,1565.496,Medium,NCD,Dex
3057,1254.959,Medium,NCD,Dex
3057,1044.835,Dark,NCD,Dex
3057,856.612,Dark,NCD,Dex
3057,1098.554,Dark,NCD,Dex
3057,998.76,Dark,NCD,Dex
3057,978.512,Dark,NCD,Dex
3057,794.008,Dark,NCD,Dex
3057,1100.207,Dark,NCD,Dex
3057,915.702,Dark,NCD,Dex
3057,1589.669,Dark,NCD,Dex
3057,1127.479,Dark,NCD,Dex
3057,1016.529,Dark,NCD,Dex
3057,1296.488,Dark,NCD,Dex
3057,712.19,Dark,NCD,Dex
3057,1072.314,Dark,NCD,Dex
3057,940.702,Dark,NCD,Dex
3057,1270.868,Dark,NCD,Dex
3057,1278.719,Dark,NCD,Dex
3057,1530.372,Dark,NCD,Dex
3057,1253.512,Dark,NCD,Dex
3057,1395.455,Dark,NCD,Dex
3057,1212.603,Dark,NCD,Dex
3057,1261.157,Dark,NCD,Dex
3057,807.438,Dark,NCD,Dex
3057,647.934,Dark,NCD,Dex
3057,1100.826,Dark,NCD,Dex
3057,1080.785,Dark,NCD,Dex
3057,1341.116,Dark,NCD,Dex
3057,1507.851,Dark,NCD,Dex
3057,1328.099,Dark,NCD,Dex
3057,1155.165,Dark,NCD,Dex
3057,1146.488,Dark,NCD,Dex
3057,1096.694,Dark,NCD,Dex
3057,1411.364,Dark,NCD,Dex
3057,1411.364,Dark,NCD,Dex
3057,959.917,Dark,NCD,Dex
3057,1136.157,Dark,NCD,Dex
3058,3071.901,Light,NCD,Dex
3058,2849.174,Light,NCD,Dex
3058,3301.86,Light,NCD,Dex
3058,2989.876,Light,NCD,Dex
3058,1947.934,Light,NCD,Dex
3058,2414.463,Light,NCD,Dex
3058,2509.298,Light,NCD,Dex
3058,1886.157,Light,NCD,Dex
3058,2368.388,Light,NCD,Dex
3058,2379.545,Light,NCD,Dex
3058,2445.248,Light,NCD,Dex
3058,2320.248,Light,NCD,Dex
3058,2332.645,Light,NCD,Dex
3058,2904.752,Light,NCD,Dex
3058,2255.992,Light,NCD,Dex
3058,1461.777,Light,NCD,Dex
3058,2365.289,Light,NCD,Dex
3058,2004.959,Light,NCD,Dex
3058,2376.033,Light,NCD,Dex
3058,2513.636,Light,NCD,Dex
3058,2111.777,Light,NCD,Dex
3058,2866.736,Light,NCD,Dex
3058,2685.95,Light,NCD,Dex
3058,2825.413,Light,NCD,Dex
3058,1503.926,Light,NCD,Dex
3058,3017.562,Light,NCD,Dex
3058,2423.347,Light,NCD,Dex
3058,2759.711,Light,NCD,Dex
3058,2027.893,Light,NCD,Dex
3058,3361.983,Light,NCD,Dex
3058,2266.529,Light,NCD,Dex
3058,2286.777,Light,NCD,Dex
3058,2813.843,Light,NCD,Dex
3058,2695.248,Light,NCD,Dex
3058,2929.545,Light,NCD,Dex
3058,2392.149,Light,NCD,Dex
3058,3052.066,Light,NCD,Dex
3058,3588.017,Light,NCD,Dex
3058,2159.298,Light,NCD,Dex
3058,1942.769,Light,NCD,Dex
3058,1400.826,Medium,NCD,Dex
3058,1359.711,Medium,NCD,Dex
3058,1274.793,Medium,NCD,Dex
3058,1015.909,Medium,NCD,Dex
3058,1313.636,Medium,NCD,Dex
3058,759.504,Medium,NCD,Dex
3058,1083.884,Medium,NCD,Dex
3058,1209.711,Medium,NCD,Dex
3058,1176.653,Medium,NCD,Dex
3058,1446.074,Medium,NCD,Dex
3058,1095.455,Medium,NCD,Dex
3058,1691.529,Medium,NCD,Dex
3058,1416.942,Medium,NCD,Dex
3058,1092.769,Medium,NCD,Dex
3058,1739.669,Medium,NCD,Dex
3058,1225.413,Medium,NCD,Dex
3058,1301.033,Medium,NCD,Dex
3058,998.76,Medium,NCD,Dex
3058,999.793,Medium,NCD,Dex
3058,1299.38,Medium,NCD,Dex
3058,1614.876,Medium,NCD,Dex
3058,1160.744,Medium,NCD,Dex
3058,1140.289,Medium,NCD,Dex
3058,1022.107,Medium,NCD,Dex
3058,1326.446,Medium,NCD,Dex
3058,1143.802,Medium,NCD,Dex
3058,1070.041,Medium,NCD,Dex
3058,1345.041,Medium,NCD,Dex
3058,1062.19,Medium,NCD,Dex
3058,915.289,Medium,NCD,Dex
3058,1225.826,Medium,NCD,Dex
3058,1031.818,Medium,NCD,Dex
3058,1012.19,Medium,NCD,Dex
3058,1448.554,Medium,NCD,Dex
3058,1239.876,Medium,NCD,Dex
3058,1534.091,Medium,NCD,Dex
3058,1409.091,Medium,NCD,Dex
3058,1417.562,Medium,NCD,Dex
3058,1672.934,Medium,NCD,Dex
3058,847.727,Dark,NCD,Dex
3058,973.76,Dark,NCD,Dex
3058,1410.124,Dark,NCD,Dex
3058,899.38,Dark,NCD,Dex
3058,1485.124,Dark,NCD,Dex
3058,1159.091,Dark,NCD,Dex
3058,1200.62,Dark,NCD,Dex
3058,1236.157,Dark,NCD,Dex
3058,1226.033,Dark,NCD,Dex
3058,1318.182,Dark,NCD,Dex
3058,1291.322,Dark,NCD,Dex
3058,1029.339,Dark,NCD,Dex
3058,1183.678,Dark,NCD,Dex
3058,1333.471,Dark,NCD,Dex
3058,930.992,Dark,NCD,Dex
3058,626.86,Dark,NCD,Dex
3058,1557.231,Dark,NCD,Dex
3058,1877.066,Dark,NCD,Dex
3058,1318.388,Dark,NCD,Dex
