"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",251.209739486112,-0.0365660922997202,0.148826686710467,-0.24569580300378,0.805917721348708,0.99726110107946
"ENSG00000000005",328.132952619022,0.00912514272208759,0.157919460531458,0.0577835226347537,0.953921063279498,0.999533621125573
"ENSG00000000419",132.455318668061,0.00204637288746764,0.122874316770456,0.0166541954515239,0.986712488821755,0.999533621125573
"ENSG00000000457",105.907687044286,0.0416177601670327,0.143963373506911,0.289085752530208,0.772515756189779,0.996497072509861
"ENSG00000000460",52.0208970016814,0.0398305908352898,0.154793079018215,0.25731506271416,0.796935565482568,0.99726110107946
"ENSG00000000938",165.513839036503,0.161958245593827,0.161479135472387,1.00296700945319,0.315876779109102,0.970489819069942
"ENSG00000000971",1219.45685169994,0.0213052849295926,0.164342543592887,0.129639498475639,0.896851651662664,0.998716614821908
"ENSG00000001036",288.533896071648,0.060555031058024,0.131856536166515,0.459249369189801,0.646055101699794,0.992731648070064
"ENSG00000001084",458.720775229304,0.257544849392473,0.149667505696606,1.72077999291675,0.0852907542615578,0.890481026687146
"ENSG00000001167",116.802472815672,0.126732284412383,0.135776035698243,0.933392139199291,0.350617537557357,0.972441720764251
"ENSG00000001460",51.1139211559857,0.0177419099360061,0.162002200308026,0.109516475098932,0.91279285512606,0.999007527443193
"ENSG00000001461",101.5208477739,0.181067753949472,0.145629389513959,1.24334624043807,0.213740271483329,0.949753938929183
"ENSG00000001497",211.275382208269,-0.203452405425324,0.134463667472545,-1.51306601440768,0.130262891276508,0.923966241633533
"ENSG00000001561",205.800004487646,0.0710351725204309,0.119308701696902,0.595389703434141,0.551583006579305,0.984605775251599
"ENSG00000001617",219.167218908549,-0.0730331194446268,0.164281792050381,-0.444560036344316,0.656637733375903,0.993538755515394
"ENSG00000001626",2.64725763862708,-0.0695651318403255,0.14000915525637,-0.496861306769154,0.619286859009748,0.990070074552284
"ENSG00000001629",346.443390297119,0.11128485821352,0.114860523255666,0.968869504153432,0.332610302734456,0.970864126611526
"ENSG00000001630",11.6040777447753,0.0868643055290418,0.164070699821188,0.529432163230305,0.596505691375514,0.98901303523274
"ENSG00000001631",218.972681921821,-0.0987089164887036,0.118329243009175,-0.834188692317162,0.404174662116104,0.980821383579134
"ENSG00000002016",70.9153102707657,-0.00318339611792809,0.142077956903484,-0.0224059818096245,0.982124108756701,0.999533621125573
"ENSG00000002330",173.81186454714,0.0668263460499057,0.122962873921136,0.54346766563675,0.586807847772174,0.98901303523274
"ENSG00000002549",507.23317678606,0.0162048933884786,0.149085501716323,0.108695300360681,0.913444169539065,0.999028989556202
"ENSG00000002586",1255.53743512174,-0.0863465480080365,0.12251457376194,-0.704785931637959,0.480943464838109,0.981638901357167
"ENSG00000002587",14.5459022863347,-0.00834913378634405,0.164629371891278,-0.0507147278181796,0.95955284064982,0.999533621125573
"ENSG00000002726",1.55930641029184,0.100020671065179,0.113674333124591,0.879887907110505,0.378920036398867,0.978075639258228
"ENSG00000002745",0.804762508619832,-0.0410163935898701,0.0941721337073436,-0.435547034724048,0.663165406348678,0.994344552604276
"ENSG00000002746",3.97545741213188,0.10761925937117,0.151203849314679,0.711749468409351,0.476619928885161,0.981638901357167
"ENSG00000002822",91.6652856004576,-0.224801735222553,0.13551481905275,-1.65887197277699,0.0971415934061304,0.901960940619603
"ENSG00000002834",1556.66034534375,-0.0686413459045527,0.0984617839034402,-0.697136931541562,0.485717103689589,0.981638901357167
"ENSG00000002919",119.516965569575,-0.068902759532415,0.128394089789936,-0.536650554905961,0.591509016249611,0.98901303523274
"ENSG00000002933",143.057806241194,-0.150281487313048,0.164412909424621,-0.914049193819227,0.360690997107836,0.974364717619396
"ENSG00000003056",552.140990644746,0.0543887462820861,0.132710638310442,0.409829588452869,0.681930959572316,0.99569920684415
"ENSG00000003096",17.0281503659028,-0.214970748576733,0.16343017694458,-1.31536753245779,0.18838641174313,0.949440376111833
"ENSG00000003137",384.329948404381,0.123205413784121,0.163096058758646,0.755416254211535,0.44999926350454,0.981638901357167
"ENSG00000003147",145.483335938685,0.101152661939478,0.16060376269657,0.629827472539274,0.528807469209237,0.984187551894929
"ENSG00000003249",17.1373818168374,0.200124689456501,0.163170103429807,1.22647890299703,0.220018509666554,0.952448229497984
"ENSG00000003393",162.759977161732,0.0249331628066533,0.111945915395682,0.222725078610729,0.823749481675021,0.99726110107946
"ENSG00000003400",170.979429725489,-0.0686417446816371,0.151646582533,-0.452642872230239,0.650805922138152,0.993538755515394
"ENSG00000003402",2010.79649110804,-0.0314336011089522,0.130164304570374,-0.241491714742405,0.809174037177184,0.99726110107946
"ENSG00000003436",292.739838168311,0.114423030148489,0.155304221693133,0.736767029904555,0.461264036321723,0.981638901357167
"ENSG00000003509",94.8119300377014,-0.0411784514134439,0.132637616531337,-0.31045831861518,0.756212451493591,0.996497072509861
"ENSG00000003756",998.624047601767,-0.183403205786884,0.107331189824679,-1.70875964467052,0.0874954807607308,0.890481026687146
"ENSG00000003987",11.6975090974166,0.0345559343366076,0.16575184965641,0.208479931947905,0.834854250375714,0.99726110107946
"ENSG00000003989",267.212175894192,-0.0651076429819394,0.160075122279279,-0.406731802261864,0.68420498022073,0.995917311464976
"ENSG00000004059",333.193735561926,0.010984244397743,0.118805809829572,0.0924554482099817,0.926336186729972,0.999533621125573
"ENSG00000004139",14.5504905739871,-0.0986078837514106,0.165871480526381,-0.594483653479705,0.552188672314282,0.984605775251599
"ENSG00000004142",24.8297718938629,0.214982248354331,0.16350061484275,1.31487119214258,0.188553195982476,0.949440376111833
"ENSG00000004399",1965.16499911595,0.0471607797348741,0.116697722497059,0.40412767897902,0.686118831982936,0.996088015618095
"ENSG00000004455",480.685153640023,-0.00405129552940329,0.126318839071003,-0.0320719819719533,0.974414647059033,0.999533621125573
"ENSG00000004468",40.2308268828898,0.15695335112906,0.159060951282536,0.986749732498882,0.323765342971784,0.970489819069942
"ENSG00000004478",183.220646199564,0.0931434111109468,0.135916882608649,0.685296847038039,0.493156621003115,0.981809329753277
"ENSG00000004487",253.655827773998,0.010095022366234,0.109188097662851,0.0924553370039039,0.926336275081163,0.999533621125573
"ENSG00000004534",741.821097152467,-0.0750512040842573,0.124372467350819,-0.603439054341176,0.546216647998473,0.984605775251599
"ENSG00000004660",74.6142663746451,-0.0538244830007529,0.165118771595787,-0.325974342472193,0.744443767524964,0.996497072509861
"ENSG00000004700",341.716053987344,0.115821820851224,0.147706777109831,0.784133423783944,0.432961825092619,0.981638901357167
"ENSG00000004766",114.982148414025,0.0290434619331433,0.129121352937099,0.224931518083548,0.82203254960296,0.99726110107946
