"","Row.names","log2FC_NotObese_CushingvCon","lfcSE_NotObese_CushingvCon","pvalue_NotObese_CushingvCon","padj_NotObese_CushingvCon","log2FC_Obese_CushingvCon","lfcSE_Obese_CushingvCon","pvalue_Obese_CushingvCon","padj_Obese_CushingvCon","external_gene_id"
"13105","ENSG00000172000",0.0614874004391859,0.231843510066393,0.790847083297062,NA,0.0740160558733371,0.271179772923464,0.784898633038357,NA,"ZNF556"
"13106","ENSG00000172005",-0.396262743529936,0.569770294782966,0.48675575139319,NA,-0.599971886294411,0.536653892334167,0.263572695901633,NA,"MAL"
"13107","ENSG00000172006",0.128733708365937,0.266667317025952,0.629273093971912,0.817443165477357,-0.0978183984717701,0.226569916542053,0.665933270598492,0.966450726061843,"ZNF554"
"13108","ENSG00000172007",0.0505201314454387,0.21982666716389,0.818233174275368,0.917345609472724,0.171194769522482,0.183492553768933,0.350830613565049,0.896172599789993,"RAB33B"
"13109","ENSG00000172009",0.587022470538037,0.211475296182426,0.00550585885863047,0.0550171911512774,-0.125922661270824,0.182285553349318,0.489691921666808,0.933531995496881,"THOP1"
"13110","ENSG00000172014",-0.520503086003724,0.549592878319552,0.343602963331806,NA,-0.266448432202371,0.591762393991458,0.652521154051182,NA,"ANKRD20A4"
"13111","ENSG00000172016",NA,NA,NA,NA,NA,NA,NA,NA,"REG3A"
"13112","ENSG00000172020",-0.200759368614819,0.582898239588624,0.730533601636427,NA,-0.577532590564477,0.590726406249376,0.3282399886034,NA,"GAP43"
"13113","ENSG00000172023",NA,NA,NA,NA,NA,NA,NA,NA,"REG1B"
"13114","ENSG00000172031",0.0054177429844854,0.576367073302975,0.992500144394332,NA,-0.522785533978876,0.592420142636373,0.377529511398614,NA,"EPHX4"
"13115","ENSG00000172037",-0.198886016845578,0.114501969029273,0.0823931882640056,0.278942803517059,-0.100746536917946,0.0966287365817577,0.297126798795315,0.865770489475499,"LAMB2"
"13116","ENSG00000172046",0.17991120474106,0.118783318088309,0.129869484568788,0.358618020849976,-0.263109635170548,0.100803999140871,0.00905128266540872,0.32510427808277,"USP19"
"13117","ENSG00000172053",0.237345304331021,0.107356935676644,0.0270493085090568,0.148411366549004,-0.0408442224201247,0.0910991090867767,0.653901120930097,0.963720632476079,"QARS"
"13118","ENSG00000172057",-0.422024681578738,0.328402753514794,0.198763402905762,0.451121264166189,-0.384888509751064,0.285480394967409,0.177589738124508,0.799707411785599,"ORMDL3"
"13119","ENSG00000172058",-0.645061301252394,0.548253889325147,0.239365558730873,NA,-0.39250577390216,0.590049091974924,0.5059170334979,NA,"SERF1A"
"13120","ENSG00000172059",-0.201926112293872,0.241297520119214,0.402685549127887,0.656201887345867,-0.136045559797045,0.20440177670398,0.50568014007868,0.938962551441262,"KLF11"
"13121","ENSG00000172061",-1.08280059555921,0.58280853256434,NA,NA,-1.59286686466228,0.592612449394075,NA,NA,"LRRC15"
"13122","ENSG00000172062",-0.731542619748075,0.549043889538311,0.182730851046663,NA,0.421843026967103,0.503214584933697,0.401864199254466,NA,"SMN1"
"13123","ENSG00000172071",0.171672987384803,0.176033841423827,0.329447580882811,0.590385898738134,-0.0302924447737257,0.140928264086794,0.829806775038434,0.977565908578531,"EIF2AK3"
