CHD_1	CHD_2	HFD_3	HFD_1	HFD_2	CHD_3
peak_6647	50.1782473116779	45.9939100149702	87.730118817556	62.9030261654941	66.1124029394473	47.5619579498242
peak_6648	47.8974178884198	17.034781487026	28.4196159549829	36.943047113068	29.3832901953099	31.7079719665494
peak_6649	94.6544210652105	103.060427996507	77.8450350071272	60.9061046999228	58.7665803906198	90.4998366545265
peak_6650	77.5482003907749	58.7699961302397	46.954148099537	51.9199581048523	47.7478465673786	60.7736129358864
peak_6651	63.8632238512264	77.5082557659683	60.5461383388767	48.9245759064954	53.8693653580681	69.3611886768269
peak_6652	68.4248826977425	68.9908650224553	53.132325481055	55.9138010359947	58.7665803906198	63.4159439330989
peak_6653	137.990180107114	138.833469119262	96.3795671516812	109.830680606418	107.738730716136	137.401211855048
peak_6654	213.257551074631	220.600420256987	100.086473580592	131.796816727702	128.551894604481	179.678507810447
peak_6655	120.883959432679	119.243470409182	118.621005725146	96.8506910802052	96.7199968928951	130.134801612713
peak_6656	30.7911972139841	31.5143457509981	35.8334288128046	26.9584397852118	24.4860751627582	31.0473892172463
peak_6657	34.2124413488713	34.9213020484033	32.1265223838937	25.9599790524261	30.6075939534478	40.2955477074899
peak_6658	42.1953443302746	32.3660848253494	42.0116061943226	51.9199581048523	40.4020240185511	48.2225406991273
peak_6659	45.6165884651617	37.4765192714572	46.954148099537	37.9415078458536	35.5048089859995	40.2955477074899
peak_6660	80.969444525662	89.4326028068865	50.6610545284478	37.9415078458536	33.0562014697236	65.3976921810082
peak_6661	58.1611502930812	68.139125948104	44.4828771469298	37.9415078458536	40.4020240185511	34.3503029637619
peak_6662	47.8974178884198	29.8108676022955	55.6035964336622	63.9014868982797	71.0096179719989	31.7079719665494
peak_6663	30.7911972139841	36.6247801971059	28.4196159549829	49.923036639281	33.0562014697236	28.4050582200339
peak_6664	29.6507825023551	41.7352146432137	55.6035964336622	42.9338115097817	39.1777202604132	43.5984614540055
peak_6665	33.0720266372422	34.069562974052	21.0058030971613	29.9538219835686	24.4860751627582	33.6897202144588
peak_6666	31.9316119256132	28.1073894535929	21.0058030971613	17.9722931901412	15.9159488557929	42.9378787047024
peak_6667	55.8803208698231	55.3630398328345	63.0174092914839	60.9061046999228	80.8040480371022	50.8648716963397
peak_6668	238.34667473047	152.461294308883	106.26465096211	126.804513063774	116.308857023102	149.291701342504
peak_6669	57.0207355814521	52.8078226097806	58.0748673862695	50.9214973720666	68.5610104557231	54.8283681921584
peak_6670	116.322300586162	102.208688922156	91.4370252464668	55.9138010359947	82.0283517952401	81.2516781642829
peak_6671	141.411424242001	119.243470409182	84.0232123886452	86.866083752349	67.3367066975852	108.996153635014
peak_6672	101.496909334985	109.874340591318	58.0748673862695	80.8753193556353	88.1498705859297	114.280815629439
peak_6673	175.623865590873	183.975640059881	139.626808822307	110.829141339204	91.8227818603434	150.61286684111
peak_6674	43.3357590419036	44.2904318662676	42.0116061943226	25.9599790524261	33.0562014697236	35.6714684623681
peak_6675	82.1098592372911	98.8017326247508	66.7243157203947	69.8922512949934	66.1124029394473	108.996153635014
peak_6676	94.6544210652105	122.650426706587	101.322109056896	92.8568481490627	89.3741743440676	115.601981128045
peak_6677	109.479812316388	102.208688922156	76.6093995308235	70.8907120277791	85.7012630696538	81.9122609135861
peak_6678	182.466353860647	178.013466539422	117.385370248843	139.784502589987	155.486577283515	90.4998366545265
peak_6679	111.760641739646	121.798687632236	79.0806704834308	83.8707015539921	99.1686044091709	81.9122609135861
peak_6680	59.3015650047102	68.9908650224553	88.9657542938596	85.8676230195634	73.4582254882747	57.4706991893709
peak_6681	265.716627809567	236.783462669661	193.994769779666	211.673675350552	209.355942641583	194.871911044418
peak_6682	91.2331769303234	113.281296888723	98.8508381042884	90.8599266834915	94.2713893766192	83.2334264121923
peak_6683	42.1953443302746	25.552172230539	17.2988966682505	13.9784502589987	4.89721503255165	23.7809789749121
peak_6684	33.0720266372422	42.586953717565	34.597793336501	33.9476649147111	50.1964540836544	38.3137994595806
peak_6685	256.593310116535	314.29171843563	211.293666447917	225.65212560955	226.496195255514	297.262237186401
peak_6686	17.1062206744356	7.6656516691617	25.9483450023757	24.9615183196405	40.4020240185511	9.24815849024359
peak_6687	36.4932707721294	34.9213020484033	49.4254190521442	92.8568481490627	69.785314213861	60.7736129358864
peak_6688	47.8974178884198	41.7352146432137	25.9483450023757	41.9353507769961	40.4020240185511	54.8283681921584
peak_6689	25.0891236558389	27.2556503792416	28.4196159549829	17.9722931901412	35.5048089859995	28.4050582200339
peak_6690	12.5445618279195	22.9969550074851	9.88508381042884	8.98614659507058	15.9159488557929	20.4780652283965
peak_6691	74.1269562558878	63.8804305763475	19.7701676208577	21.9661361212837	12.2430375813791	23.7809789749121
peak_6692	84.3906886605491	97.0982544760482	33.3621578601973	49.923036639281	34.2805052278615	58.131281938674
peak_6693	248.610407135131	233.376506372256	76.6093995308235	93.8553088818483	68.5610104557231	89.8392539052234
peak_6694	112.901056451275	71.5460822455092	33.3621578601973	28.955361250783	17.1402526139308	34.3503029637619
peak_6695	39.9145149070165	36.6247801971059	21.0058030971613	31.9507434491399	34.2805052278615	46.2407924512179
peak_6696	76.4077856791458	106.467384293913	35.8334288128046	49.923036639281	41.626327776689	66.7188576796145
peak_6697	98.0756652000977	116.688253186128	37.0690642891082	53.9168795704235	30.6075939534478	73.9852679219487
peak_6698	60.4419797163393	61.3252133532936	38.3046997654118	36.943047113068	30.6075939534478	49.5437061977335
peak_6699	83.2502739489201	131.1678174501	54.3679609573586	63.9014868982797	59.9908841487577	85.8757574094048
peak_6700	42.1953443302746	44.2904318662676	40.775970718019	43.9322722425673	57.5422766324819	47.5619579498242
peak_6701	120.883959432679	135.426512821857	71.6668576256091	67.8953298294222	56.317972874344	91.1604194038297
peak_6702	23.9487089442099	30.6626066766468	8.64944833412524	18.9707539229268	9.7944300651033	20.4780652283965
peak_6703	30.7911972139841	37.4765192714572	72.9024931019127	42.9338115097817	74.6825292464126	42.9378787047024
peak_6704	152.815571358292	189.086074505989	27.1839804786793	33.9476649147111	29.3832901953099	56.1495336907646
peak_6705	79.829029814033	85.17390743513	46.954148099537	37.9415078458536	42.8506315348269	62.0947784344927
peak_6706	75.2673709675168	74.9530385429144	35.8334288128046	34.9461256474967	37.9534165022753	41.6167132060962
peak_6707	34.2124413488713	39.1799974201598	14.8276257156433	24.9615183196405	9.7944300651033	20.4780652283965
peak_6708	79.829029814033	159.275206903693	48.1897835758406	63.9014868982797	23.2617714046203	56.8101164400678
peak_6709	185.887597995534	269.149547495011	97.6152026279848	91.8583874162771	100.392908167309	193.550745545812
peak_6710	36.4932707721294	29.8108676022955	12.3563547630361	7.98768586228496	14.6916450976549	11.890489487456
peak_6711	116.322300586162	160.978685052396	76.6093995308235	71.8891727605647	86.9255668277918	112.959650130832
peak_6712	50.1782473116779	33.2178238997007	32.1265223838937	29.9538219835686	41.626327776689	41.6167132060962
peak_6713	71.8461268326297	40.8834755688624	38.3046997654118	31.9507434491399	29.3832901953099	54.1677854428553
peak_6714	42.1953443302746	20.4417377844312	32.1265223838937	21.9661361212837	36.7291127441374	17.8357342311841
peak_6715	26.229538367468	31.5143457509981	29.6552514312865	35.9445863802823	28.158986437172	22.4598134763059
peak_6716	107.19898289313	109.022601516966	86.4944833412524	82.8722408212065	99.1686044091709	110.977901882923
peak_6717	6.84248826977425	12.7760861152695	12.3563547630361	11.9815287934274	28.158986437172	12.5510722367592
peak_6718	67.2844679861135	74.1012994685631	56.8392319099659	55.9138010359947	40.4020240185511	69.3611886768269
peak_6719	14.8253912511776	13.6278251896208	17.2988966682505	29.9538219835686	14.6916450976549	11.890489487456
peak_6720	51.3186620233069	36.6247801971059	81.551941436038	73.8860942261359	96.7199968928951	58.7918646879771
peak_6721	110.620227028017	63.0286915019962	64.2530447677875	63.9014868982797	97.944300651033	78.6093471670705
peak_6722	60.4419797163393	100.505210773453	66.7243157203947	62.9030261654941	67.3367066975852	88.5180884066172
peak_6723	43.3357590419036	31.5143457509981	30.8908869075901	32.9492041819255	40.4020240185511	47.5619579498242
peak_6724	140.271009530372	180.568683762476	111.207192867324	121.812209399846	126.103287088205	162.503356328566
peak_6725	12.5445618279195	22.1452159331338	23.4770740497685	25.9599790524261	23.2617714046203	23.7809789749121
peak_6726	21.6678795209518	15.3313033383234	65.4886802440911	60.9061046999228	88.1498705859297	38.3137994595806
peak_6727	22.8082942325808	20.4417377844312	27.1839804786793	30.9522827163542	36.7291127441374	19.8174824790934
peak_6728	212.117136363002	225.710854703095	190.287863350755	196.696764358767	198.337208818342	242.433868994243
peak_6729	111.760641739646	110.726079665669	88.9657542938596	96.8506910802052	91.8227818603434	93.142167651739
peak_6730	58.1611502930812	65.5839087250501	63.0174092914839	52.9184188376379	47.7478465673786	56.8101164400678
peak_6731	91.2331769303234	83.4704292864274	64.2530447677875	70.8907120277791	90.5984781022055	110.31731913362
peak_6732	22.8082942325808	22.9969550074851	35.8334288128046	51.9199581048523	52.6450615999302	29.7262237186401
peak_6733	29.6507825023551	28.9591285279442	17.2988966682505	18.9707539229268	23.2617714046203	24.4415617242152
peak_6734	33.0720266372422	30.6626066766468	33.3621578601973	17.9722931901412	28.158986437172	21.7992307270027
peak_6735	264.576213097938	233.376506372256	164.33951834838	185.713696298125	228.94480277179	263.572516971942
peak_6736	95.7948357768396	80.9152120633735	54.3679609573586	65.8984083638509	56.317972874344	107.674988136407
peak_6737	71.8461268326297	68.139125948104	51.8966900047514	74.8845549589215	73.4582254882747	85.2151746601016
peak_6738	27.369953079097	14.4795642639721	19.7701676208577	17.9722931901412	14.6916450976549	23.7809789749121
peak_6739	148.253912511776	132.019556524452	119.85664120145	130.798355994916	102.841515683585	175.715011314628
peak_6740	53.599491446565	40.0317364945111	24.7127095260721	29.9538219835686	36.7291127441374	23.7809789749121
peak_6741	51.3186620233069	71.5460822455092	35.8334288128046	39.9384293114248	34.2805052278615	66.0582749303113
peak_6742	60.4419797163393	52.8078226097806	34.597793336501	41.9353507769961	36.7291127441374	52.8466199442491
peak_6743	34.2124413488713	27.2556503792416	48.1897835758406	32.9492041819255	34.2805052278615	23.120396225609
peak_6744	20.5274648093228	17.034781487026	22.2414385734649	26.9584397852118	31.8318977115857	18.4963169804872
peak_6745	10.2637324046614	13.6278251896208	34.597793336501	31.9507434491399	30.6075939534478	19.8174824790934
peak_6746	11.4041471162904	16.1830424126747	53.132325481055	46.9276544409242	53.8693653580681	20.4780652283965
peak_6747	26.229538367468	34.9213020484033	30.8908869075901	34.9461256474967	44.0749352929648	29.7262237186401
peak_6748	44.4761737535327	33.2178238997007	71.6668576256091	40.9368900442104	55.0936691162061	48.2225406991273
peak_6749	62.7228091395973	56.2147789071858	67.9599511966983	53.9168795704235	45.2992390511028	52.8466199442491
peak_6750	85.5311033721782	91.1360809555891	92.6726607227704	81.8737800884209	66.1124029394473	82.5728436628892
peak_6751	80.969444525662	47.6973881636728	71.6668576256091	68.8937905622078	88.1498705859297	83.8940091614954
peak_6752	23.9487089442099	14.4795642639721	7.41381285782163	18.9707539229268	9.7944300651033	22.4598134763059
peak_6753	33.0720266372422	27.2556503792416	19.7701676208577	28.955361250783	31.8318977115857	31.7079719665494
peak_6754	23.9487089442099	12.7760861152695	56.8392319099659	46.9276544409242	37.9534165022753	21.1386479776996
peak_6755	33.0720266372422	20.4417377844312	49.4254190521442	30.9522827163542	34.2805052278615	19.8174824790934
peak_6756	12.5445618279195	11.0726079665669	29.6552514312865	21.9661361212837	42.8506315348269	16.5145687325778
peak_6757	28.5103677907261	10.2208688922156	33.3621578601973	26.9584397852118	48.9721503255165	17.8357342311841
peak_6758	57.0207355814521	23.8486940818364	23.4770740497685	23.9630575868549	22.0374676464824	31.7079719665494
peak_6759	76.4077856791458	80.0634729890222	77.8450350071272	79.8768586228496	75.9068330045505	85.2151746601016
peak_6760	18.2466353860647	14.4795642639721	23.4770740497685	22.9645968540693	25.7103789208962	30.3868064679432
peak_6761	115.181885874533	96.2465154016969	74.1381285782163	73.8860942261359	69.785314213861	89.1786711559203
peak_6762	484.676252442343	471.86344719062	260.719085500061	297.541298370115	276.692649339168	449.85685227542
peak_6763	52.459076734936	32.3660848253494	51.8966900047514	58.9091832343516	61.2151879068956	36.3320512116712
peak_6764	115.181885874533	56.2147789071858	51.8966900047514	48.9245759064954	56.317972874344	82.5728436628892
peak_6765	66.1440532744845	35.7730411227546	25.9483450023757	36.943047113068	35.5048089859995	34.3503029637619
peak_6766	139.130594818743	130.316078375749	69.1955866730019	67.8953298294222	66.1124029394473	131.45596711132
peak_6767	38.7741001953874	50.2526053867267	25.9483450023757	38.9399685786392	36.7291127441374	43.5984614540055
peak_6768	45.6165884651617	41.7352146432137	28.4196159549829	33.9476649147111	35.5048089859995	44.9196269526117
peak_6769	141.411424242001	138.833469119262	64.2530447677875	49.923036639281	40.4020240185511	36.3320512116712
peak_6770	147.113497800146	140.536947267965	59.3105028625731	99.846073278562	80.8040480371022	112.959650130832
peak_6771	126.586032990824	103.060427996507	43.2472416706262	38.9399685786392	47.7478465673786	64.076526682402
peak_6772	44.4761737535327	33.2178238997007	81.551941436038	48.9245759064954	68.5610104557231	44.2590442033086
peak_6773	59.3015650047102	68.9908650224553	48.1897835758406	43.9322722425673	53.8693653580681	60.1130301865833
peak_6774	102.637324046614	63.8804305763475	69.1955866730019	65.8984083638509	51.4207578417923	83.8940091614954
peak_6775	120.883959432679	132.019556524452	114.914099296235	125.806052330988	113.860249506826	156.558111584838
peak_6776	30.7911972139841	34.9213020484033	56.8392319099659	58.9091832343516	79.5797442789643	40.2955477074899
peak_6777	27.369953079097	32.3660848253494	17.2988966682505	27.9569005179974	20.8131638883445	27.0838927214277
peak_6778	26.229538367468	28.1073894535929	27.1839804786793	28.955361250783	14.6916450976549	27.0838927214277
peak_6779	167.640962609469	201.010421546907	92.6726607227704	139.784502589987	110.187338232412	182.320838807659
peak_6780	34.2124413488713	34.9213020484033	25.9483450023757	33.9476649147111	26.9346826790341	29.7262237186401
peak_6781	27.369953079097	29.8108676022955	27.1839804786793	28.955361250783	22.0374676464824	25.1021444735183
peak_6782	294.226995600293	309.181283989522	184.109685969237	198.693685824338	162.832399832342	247.718530988668
peak_6783	125.445618279195	151.609555234531	87.730118817556	88.8630052179202	106.514426957998	124.850139618288
peak_6784	197.291745111824	269.149547495011	200.172947161184	164.746020909627	193.43999378579	239.130955247727
peak_6785	103.777738758243	109.874340591318	129.741725011879	83.8707015539921	104.065819441723	107.674988136407
peak_6786	37.6336854837584	41.7352146432137	24.7127095260721	45.9291937081385	40.4020240185511	27.7444754707308
peak_6787	30.7911972139841	30.6626066766468	22.2414385734649	18.9707539229268	13.467341339517	15.1934032339716
peak_6788	36.4932707721294	45.1421709406189	61.7817738151803	54.9153403032091	94.2713893766192	56.8101164400678
peak_6789	53.599491446565	62.1769524276449	39.5403352417154	31.9507434491399	34.2805052278615	61.4341956851896
peak_6790	53.599491446565	51.104344461078	38.3046997654118	44.9307329753529	35.5048089859995	48.8831234484304
peak_6791	12.5445618279195	21.2934768587825	16.0632611919469	13.9784502589987	22.0374676464824	11.2299067381529
peak_6792	12.5445618279195	11.9243470409182	22.2414385734649	28.955361250783	31.8318977115857	17.1751514818809
peak_6793	53.599491446565	50.2526053867267	28.4196159549829	32.9492041819255	35.5048089859995	53.5072026935522
peak_6794	239.487089442099	199.306943398204	93.908296199074	113.824523537561	110.187338232412	184.963169804872
peak_6795	38.7741001953874	50.2526053867267	43.2472416706262	41.9353507769961	50.1964540836544	47.5619579498242
peak_6796	310.1928015631	312.588240286927	182.874050492934	199.692146557124	168.953918623032	314.437388668282
peak_6797	67.2844679861135	59.621735204591	53.132325481055	55.9138010359947	46.5235428092407	81.2516781642829
peak_6798	159.658059628066	167.792597647206	102.557744533199	91.8583874162771	105.29012319986	193.550745545812
peak_6799	49.0378326000488	70.6943431711579	40.775970718019	36.943047113068	41.626327776689	69.3611886768269
peak_6800	95.7948357768396	68.9908650224553	45.7185126232334	63.9014868982797	63.6637954231714	122.207808621076
peak_6801	84.3906886605491	64.7321696506988	56.8392319099659	59.9076439671372	90.5984781022055	84.5545919107985
peak_6802	27.369953079097	18.7382596357286	28.4196159549829	21.9661361212837	18.3645563720687	38.9743822088837
peak_6803	103.777738758243	99.6534716991021	71.6668576256091	103.839916209705	106.514426957998	117.583729375954
peak_6804	13.6849765395485	16.1830424126747	4.94254190521442	13.9784502589987	15.9159488557929	15.8539859832747
peak_6805	41.0549296186455	27.2556503792416	42.0116061943226	29.9538219835686	30.6075939534478	41.6167132060962
peak_6806	11.4041471162904	6.8139125948104	29.6552514312865	24.9615183196405	28.158986437172	8.58757574094047
peak_6807	242.908333576986	227.414332851797	169.282060253594	184.71523556534	184.869867478825	227.240465760271
peak_6808	74.1269562558878	86.8773855838326	66.7243157203947	97.8491518129908	78.3554405208264	67.3794404289176
peak_6809	28.5103677907261	46.8456490893215	39.5403352417154	37.9415078458536	30.6075939534478	35.6714684623681
peak_6810	38.7741001953874	24.7004331561877	24.7127095260721	44.9307329753529	28.158986437172	23.7809789749121
peak_6811	46.7570031767907	60.4734742789423	38.3046997654118	65.8984083638509	47.7478465673786	35.010885713065
peak_6812	9.12331769303234	5.9621735204591	34.597793336501	23.9630575868549	51.4207578417923	7.92699299163736
peak_6813	12.5445618279195	10.2208688922156	37.0690642891082	51.9199581048523	37.9534165022753	9.24815849024359
peak_6814	49.0378326000488	52.8078226097806	38.3046997654118	47.9261151737098	29.3832901953099	10.5693239888498
peak_6815	19.3870500976937	25.552172230539	13.5919902393397	8.98614659507058	12.2430375813791	7.92699299163736
peak_6816	130.007277125711	172.903032093314	69.1955866730019	128.801434529345	105.29012319986	50.8648716963397
peak_6817	27.369953079097	14.4795642639721	48.1897835758406	75.8830156917072	72.2339217301368	24.4415617242152
peak_6818	39.9145149070165	17.8865205613773	85.2588478649488	71.8891727605647	78.3554405208264	36.9926339609744
peak_6819	25.0891236558389	34.069562974052	38.3046997654118	58.9091832343516	71.0096179719989	35.010885713065
peak_6820	53.599491446565	46.8456490893215	39.5403352417154	52.9184188376379	46.5235428092407	31.0473892172463
peak_6821	132.288106548969	151.609555234531	114.914099296235	132.795277460488	108.963034474274	118.90489487456
peak_6822	58.1611502930812	92.8395591042917	65.4886802440911	61.9045654327085	51.4207578417923	52.8466199442491
peak_6823	11.4041471162904	19.5899987100799	24.7127095260721	28.955361250783	34.2805052278615	21.1386479776996
peak_6824	30.7911972139841	28.1073894535929	48.1897835758406	58.9091832343516	39.1777202604132	19.8174824790934
peak_6825	23.9487089442099	10.2208688922156	35.8334288128046	38.9399685786392	37.9534165022753	27.7444754707308
peak_6826	27.369953079097	12.7760861152695	63.0174092914839	42.9338115097817	66.1124029394473	28.4050582200339
peak_6827	41.0549296186455	24.7004331561877	35.8334288128046	28.955361250783	28.158986437172	24.4415617242152
peak_6828	15.9658059628066	11.9243470409182	50.6610545284478	37.9415078458536	30.6075939534478	26.4233099721245
peak_6829	36.4932707721294	22.9969550074851	100.086473580592	104.83837694249	104.065819441723	103.050908891286
peak_6830	26.229538367468	16.1830424126747	29.6552514312865	36.943047113068	20.8131638883445	36.9926339609744
peak_6831	91.2331769303234	63.0286915019962	44.4828771469298	60.9061046999228	55.0936691162061	58.131281938674
peak_6832	37.6336854837584	34.069562974052	39.5403352417154	41.9353507769961	39.1777202604132	44.2590442033086
peak_6833	25.0891236558389	30.6626066766468	29.6552514312865	31.9507434491399	34.2805052278615	33.0291374651557
peak_6834	53.599491446565	30.6626066766468	53.132325481055	38.9399685786392	48.9721503255165	33.0291374651557
peak_6835	336.422339930568	289.591285279442	138.391173346004	163.747560176842	132.224805878895	226.579883010968
peak_6836	20.5274648093228	26.4039113048903	28.4196159549829	17.9722931901412	19.5888601302066	20.4780652283965
peak_6837	22.8082942325808	45.1421709406189	28.4196159549829	26.9584397852118	24.4860751627582	19.8174824790934
peak_6838	17.1062206744356	25.552172230539	29.6552514312865	39.9384293114248	41.626327776689	13.2116549860623
peak_6839	191.589671553679	197.603465249502	150.74752810904	154.761413581771	122.430375813791	169.109183821597
peak_6840	38.7741001953874	28.1073894535929	40.775970718019	49.923036639281	30.6075939534478	28.4050582200339
peak_6841	148.253912511776	137.981730044911	156.925705490558	142.779884788344	146.916450976549	148.631118593201
peak_6842	132.288106548969	154.164772457585	143.333715251218	129.799895262131	123.654679571929	128.813636114107
peak_6843	23.9487089442099	11.9243470409182	17.2988966682505	32.9492041819255	28.158986437172	17.8357342311841
peak_6844	34.2124413488713	19.5899987100799	60.5461383388767	66.8968690966366	75.9068330045505	24.4415617242152
peak_6845	46.7570031767907	48.5491272380241	96.3795671516812	134.792198926059	117.53316078124	68.7006059275238
peak_6846	19.3870500976937	17.034781487026	24.7127095260721	31.9507434491399	42.8506315348269	27.7444754707308
peak_6847	184.747183283905	155.016511531937	133.448631440789	143.778345521129	157.935184799791	157.879277083444
peak_6848	155.09640078155	114.133035963074	135.919902393397	129.799895262131	135.897717153308	136.080046356441
peak_6849	29.6507825023551	11.9243470409182	30.8908869075901	28.955361250783	47.7478465673786	21.7992307270027
peak_6850	96.9352504884686	107.319123368264	84.0232123886452	70.8907120277791	59.9908841487577	105.693239888498
peak_6851	22.8082942325808	13.6278251896208	17.2988966682505	17.9722931901412	36.7291127441374	31.7079719665494
peak_6852	77.5482003907749	55.3630398328345	105.029015485806	77.8799371572784	107.738730716136	71.3429369247363
peak_6853	25.0891236558389	11.0726079665669	25.9483450023757	33.9476649147111	30.6075939534478	36.3320512116712
peak_6854	21.6678795209518	16.1830424126747	37.0690642891082	50.9214973720666	62.4394916650335	54.8283681921584
peak_6855	20.5274648093228	11.0726079665669	46.954148099537	52.9184188376379	71.0096179719989	29.7262237186401
peak_6856	65.0036385628554	39.1799974201598	49.4254190521442	56.9122617687804	80.8040480371022	99.7479951447701
peak_6857	475.552934749311	454.828665703594	383.046997654118	372.425853329036	381.982772539029	527.805616693188
peak_6858	63.8632238512264	74.1012994685631	92.6726607227704	83.8707015539921	113.860249506826	74.6458506712518
peak_6859	139.130594818743	124.35390485529	87.730118817556	92.8568481490627	106.514426957998	161.18219082996
peak_6860	17.1062206744356	10.2208688922156	28.4196159549829	32.9492041819255	28.158986437172	17.1751514818809
peak_6861	4.56165884651617	13.6278251896208	24.7127095260721	29.9538219835686	25.7103789208962	6.60582749303113
peak_6862	72.9865415442587	50.2526053867267	42.0116061943226	51.9199581048523	56.317972874344	79.9305126656767
peak_6863	71.8461268326297	59.621735204591	75.3737640545199	57.910722501566	77.1311367626885	95.1239158996483
peak_6864	148.253912511776	93.691298178643	105.029015485806	85.8676230195634	117.53316078124	150.61286684111
peak_6865	44.4761737535327	38.3282583458085	106.26465096211	86.866083752349	126.103287088205	96.4450813982546
peak_6866	12.5445618279195	5.1104344461078	25.9483450023757	15.9753717245699	24.4860751627582	12.5510722367592
peak_6867	20.5274648093228	19.5899987100799	17.2988966682505	14.9769109917843	22.0374676464824	25.7627272228214
peak_6868	46.7570031767907	40.0317364945111	29.6552514312865	25.9599790524261	39.1777202604132	44.9196269526117
peak_6869	165.360133186211	103.060427996507	80.3163059597344	88.8630052179202	79.5797442789643	149.291701342504
peak_6870	53.599491446565	43.4386927919163	48.1897835758406	40.9368900442104	44.0749352929648	39.6349649581868
peak_6871	76.4077856791458	58.7699961302397	75.3737640545199	63.9014868982797	55.0936691162061	72.6641024233425
peak_6872	45.6165884651617	27.2556503792416	74.1381285782163	65.8984083638509	57.5422766324819	46.2407924512179
peak_6873	18.2466353860647	12.7760861152695	22.2414385734649	22.9645968540693	15.9159488557929	12.5510722367592
peak_6874	72.9865415442587	65.5839087250501	51.8966900047514	72.8876334933503	68.5610104557231	52.186037194946
peak_6875	53.599491446565	30.6626066766468	34.597793336501	41.9353507769961	48.9721503255165	44.2590442033086
peak_6876	28.5103677907261	17.034781487026	32.1265223838937	19.9692146557124	22.0374676464824	25.1021444735183
peak_6877	41.0549296186455	28.9591285279442	48.1897835758406	34.9461256474967	41.626327776689	27.7444754707308
peak_6878	47.8974178884198	39.1799974201598	43.2472416706262	33.9476649147111	34.2805052278615	25.7627272228214
peak_6879	44.4761737535327	24.7004331561877	81.551941436038	60.9061046999228	68.5610104557231	21.7992307270027
peak_6880	7.9829029814033	7.6656516691617	22.2414385734649	13.9784502589987	31.8318977115857	10.5693239888498
peak_6881	112.901056451275	143.94390356537	81.551941436038	106.835298408061	112.635945748688	95.7844986489515
peak_6882	19.3870500976937	5.9621735204591	60.5461383388767	44.9307329753529	31.8318977115857	9.24815849024359
peak_6883	98.0756652000977	86.0256465094813	96.3795671516812	110.829141339204	85.7012630696538	79.9305126656767
peak_6884	104.918153469872	93.691298178643	142.098079774915	114.822984270346	102.841515683585	72.6641024233425
peak_6885	13.6849765395485	16.1830424126747	21.0058030971613	37.9415078458536	37.9534165022753	22.4598134763059
peak_6886	51.3186620233069	38.3282583458085	76.6093995308235	79.8768586228496	91.8227818603434	25.7627272228214
peak_6887	39.9145149070165	38.3282583458085	44.4828771469298	59.9076439671372	66.1124029394473	40.956130456793
peak_6888	28.5103677907261	17.8865205613773	23.4770740497685	17.9722931901412	34.2805052278615	20.4780652283965
peak_6889	3.42124413488713	4.2586953717565	27.1839804786793	16.9738324573555	45.2992390511028	6.60582749303113
peak_6890	182.466353860647	198.455204323853	163.103882872076	140.782963322772	143.243539702136	159.20044258205
peak_6891	93.5140063535815	90.2843418812378	92.6726607227704	95.8522303474196	95.4956931347571	79.2699299163736
peak_6892	23.9487089442099	11.0726079665669	79.0806704834308	63.9014868982797	48.9721503255165	25.7627272228214
peak_6893	30.7911972139841	18.7382596357286	19.7701676208577	23.9630575868549	29.3832901953099	29.7262237186401
peak_6894	17.1062206744356	11.0726079665669	22.2414385734649	31.9507434491399	22.0374676464824	14.5328204846685
peak_6895	41.0549296186455	22.1452159331338	38.3046997654118	33.9476649147111	34.2805052278615	52.8466199442491
peak_6896	18.2466353860647	15.3313033383234	16.0632611919469	22.9645968540693	19.5888601302066	19.8174824790934
peak_6897	31.9316119256132	14.4795642639721	81.551941436038	62.9030261654941	73.4582254882747	25.7627272228214
peak_6898	21.6678795209518	14.4795642639721	32.1265223838937	33.9476649147111	30.6075939534478	22.4598134763059
peak_6899	100.356494623356	67.2873868737527	80.3163059597344	71.8891727605647	64.8880991813093	66.7188576796145
peak_6900	23.9487089442099	17.034781487026	34.597793336501	31.9507434491399	22.0374676464824	23.120396225609
peak_6901	41.0549296186455	34.9213020484033	53.132325481055	28.955361250783	51.4207578417923	23.7809789749121
peak_6902	18.2466353860647	6.8139125948104	14.8276257156433	25.9599790524261	20.8131638883445	8.58757574094047
peak_6903	61.5823944279683	45.9939100149702	40.775970718019	32.9492041819255	44.0749352929648	28.4050582200339
peak_6904	4.56165884651617	5.1104344461078	27.1839804786793	11.9815287934274	34.2805052278615	1.32116549860623
peak_6905	11.4041471162904	4.2586953717565	25.9483450023757	25.9599790524261	22.0374676464824	5.28466199442491
peak_6906	22.8082942325808	9.3691298178643	24.7127095260721	23.9630575868549	19.5888601302066	19.8174824790934
peak_6907	13.6849765395485	11.9243470409182	22.2414385734649	9.9846073278562	23.2617714046203	8.58757574094047
peak_6908	35.3528560605003	12.7760861152695	34.597793336501	37.9415078458536	52.6450615999302	38.9743822088837
peak_6909	189.308842130421	170.34781487026	165.575153824683	150.767570650629	150.589362250963	183.642004306266
peak_6910	21.6678795209518	11.0726079665669	46.954148099537	39.9384293114248	36.7291127441374	24.4415617242152
peak_6911	22.8082942325808	7.6656516691617	39.5403352417154	40.9368900442104	57.5422766324819	23.120396225609
peak_6912	114.041471162904	66.4356477994014	138.391173346004	144.776806253915	106.514426957998	171.75151481881
