baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm38115	63.0405920496544	-0.875755203188637	0.777000872505886	-1.12709680796659	0.259701552802253	0.520019100376866
F830112A20Rik	5.5363059794836	0.38582337628341	1.33337726309932	0.289357998640683	0.772307433041214	0.901200610102559
Rpl12-ps1	4.00869500183324	-0.163398273757302	1.32711690580985	-0.123122743024354	0.902009901969577	0.962294144804205
Vwa3b	14.3351951452687	-2.4637388773428	1.05745358128223	-2.32987898566229	0.0198125479873929	0.107547595932667
Cnga3	2.90799408244067	-3.40999083107263	2.28673514370477	-1.49120497861771	0.135907686970199	NA
Inpp4a	387.604990141395	0.00435876118707476	0.476832331046871	0.00914107727868459	0.992706577142584	0.997917788502639
4930439A04Rik	5.64435248861705	-0.61976043340542	1.49569199493348	-0.414363676147765	0.678607786694695	0.85175422024986
Coa5	2091.64672473176	-0.320961870759556	0.643755858903128	-0.498577009157526	0.61807740511913	0.81711084948005
Unc50	942.372925310036	0.541384501046361	0.406601678493963	1.33148614401108	0.183029101197047	0.428801091714466
Mgat4a	444.314481878343	1.49988446461895	0.322018739421987	4.65775522042968	3.19675987985211e-06	0.000183163189627573
4930594C11Rik	8.06055350109869	1.70307805686488	1.04761473772646	1.62567210591263	0.10401942701787	0.306781820518062
Gm43213	10.1150478616665	1.459848985254	1.11382806865003	1.31065918191786	0.189972934888506	0.438142586783577
2010300C02Rik	38.5082823856317	-2.10501561631591	0.92848065543537	-2.26716152242166	0.0233803604035424	0.119199923319664
4930556I23Rik	3.8450509463303	-2.74263179558505	1.88435970364729	-1.45547147409092	0.145538781847479	0.374193763398619
Tsga10	114.412622401723	-0.933642078818961	0.417517254529971	-2.23617603509591	0.0253402423700669	0.125523040239764
Lipt1	102.480063311346	-1.24640716703944	0.726734828210971	-1.7150783458497	0.0863308638354802	0.274670109152109
Mitd1	301.629937861297	0.0976963117314126	0.361964306537733	0.26990592709513	0.78723262719083	0.90920978187871
Mrpl30	2366.51325754225	-0.405530144059722	0.669005216916704	-0.606168881505469	0.544402614482078	0.766769724985119
Txndc9	888.047695426269	0.0592260606126862	0.372232609270782	0.15911034965129	0.873581934255562	0.950264484377024
Eif5b	3090.40651605368	-0.302064120567154	0.354871420678978	-0.851193144799353	0.394662070223693	0.653272592286097
Rev1	126.033858902011	-1.57350814898566	0.578915707495162	-2.71802635273774	0.00656726073167595	0.0509809803156097
Aff3	75.6369803401912	0.633912386244567	0.571315020819444	1.10956716197544	0.267185588263137	0.527791355502408
Gm16150	7.31595947149438	-0.658344703852097	1.09848724276668	-0.599319389630755	0.548959920333632	0.770335397873058
Gm16151	3.14224510581057	-1.40430459468105	1.36897965074917	-1.02580384880998	0.304984051544935	NA
Gm16152	21.2534663032936	-1.36331324165179	1.02127185400692	-1.33491708040605	0.181903486836763	0.427383207241935
Lonrf2	20.5224423153906	-0.520207897137396	0.833233976775803	-0.624323913374655	0.532414882310463	0.758558430702561
Chst10	6.74601877734548	0.0868191838948107	1.0308690499343	0.0842194107004607	0.93288198550745	0.975258101587234
Pdcl3	857.556603812768	-0.0477004614048587	0.370754457907515	-0.128657822953966	0.897628410361592	0.960132016283165
Gm37309	8.18705091437687	-1.57827733062347	1.22107934051066	-1.2925264380965	0.196174896246067	0.447022865277529
Npas2	20.1578914935794	1.27816548715349	0.707617044650214	1.80629550519845	0.0708721935695193	0.2425578981169
Gm3617	12.3329040203738	0.549540471051084	0.809395095513912	0.678952064445315	0.497168235187795	0.734535565057676
Rpl31	3535.41825258332	-0.132552113002025	0.667629557731371	-0.198541408880161	0.842621489922953	0.935754396253184
Tbc1d8	128.699299523461	0.833918096152121	0.575979239313	1.44782665629889	0.147665535786436	0.377397265346299
Cnot11	179.322174542487	-0.713172512417109	0.620460921197227	-1.14942373975945	0.250381295690469	0.510299319337785
Gm15832	29.5913378249276	-1.43385771257948	0.836434269972208	-1.71425031715537	0.0864827634127558	0.274989929437876
Rnf149	216.701050255475	1.22497827036765	0.636383755705155	1.92490499543046	0.0542412448535791	0.204300050026637
Gm23722	10.8172433030097	-0.43822906016842	1.22922917539767	-0.356507207068729	0.721460755737274	0.876316724938786
Creg2	4.62679811351352	1.60834160037517	1.4065185670451	1.14349119738538	0.252834707415589	0.512956467643979
Rfx8	1.66162492115401	-1.72718822691337	2.20920137471813	-0.781815658218907	0.434322917472551	NA
Map4k4	2273.7824859909	0.418145614236808	0.340686849631303	1.22736059430921	0.219687090268325	0.477272417636987
Il1r2	7.03644381779014	3.53262705600903	1.4367124713302	2.45882674961282	0.0139391866930645	0.085594496538156
Gm16894	18.7995571213364	-2.80612313396289	0.851219039632948	-3.2965934774825	0.000978650414439334	0.0138771220637405
Il1r1	352.701861940795	0.388908685137661	0.526121486411759	0.739199396303098	0.459785927372538	0.706665962434581
Gm38070	53.0725832329043	-0.468650309341949	0.909418693981966	-0.515329531318434	0.606322766090274	0.808846289148222
Il1rl2	66.0150084478852	0.103092993590969	0.660735889732705	0.156027537164167	0.876011315518748	0.951026944801085
Il1rl1	112.675695460455	-0.0965512760482226	0.54284409456917	-0.177861888918311	0.858831441792017	0.943795113652512
Il18r1	19.8704284334923	-0.798544715579214	0.906836721893934	-0.88058268517341	0.37854373364526	0.638956666108425
Il18rap	27.2264926910929	-0.515283964712491	0.815333506132013	-0.631991646163331	0.527392335975845	0.755223985911356
Slc9a4	9.31255101803386	2.3025052759916	1.17912408932643	1.95272516000153	0.050852170729264	0.195990669744582
